"natmass","age","sex","sei10","region","polviews","age_cent","obs_num","About right.x","Too little.x","Too much.x","preds","About right.y","Too little.y","Too much.y"
"Too little",21,"Male",31.1,"Pacific","Moderate",-28,2169,-0.542104934549316,0.644867938371829,-0.102763003822513,"About right",0.542104934549316,0.355132061628171,0.102763003822513
"Too much",19,"Male",18.8,"Pacific","Slghtly conservative",-30,2170,-0.53232331124303,-0.321244723093189,0.853568034336219,"About right",0.53232331124303,0.321244723093189,0.146431965663781
"About right",49,"Male",23.3,"Pacific","Moderate",0,2171,0.508984591668386,-0.358831499469755,-0.150153092198632,"About right",0.491015408331614,0.358831499469755,0.150153092198632
"About right",34,"Male",25.2,"Pacific","Slightly liberal",-15,2172,0.550842459220096,-0.44110712522735,-0.109735333992747,"About right",0.449157540779904,0.44110712522735,0.109735333992747
"About right",33,"Female",14,"Pacific","Moderate",-16,2173,0.394159940807495,-0.299480053004974,-0.0946798878025206,"About right",0.605840059192505,0.299480053004974,0.0946798878025206
"Too little",36,"Female",59.8,"Pacific","Moderate",-13,2174,-0.545776229349543,0.60223042431633,-0.0564541949667874,"About right",0.545776229349543,0.39776957568367,0.0564541949667874
"About right",30,"Female",21.6,"Pacific","Moderate",-19,2175,0.395697114432589,-0.311812928627911,-0.0838841858046776,"About right",0.604302885567411,0.311812928627911,0.0838841858046776
"Too little",67,"Male",81,"Pacific","Extremely liberal",18,2176,-0.205364240524101,0.295668862521216,-0.0903046219971148,"Too little",0.205364240524101,0.704331137478784,0.0903046219971148
"About right",66,"Female",24.2,"Pacific","Moderate",17,2177,0.469223089337905,-0.349050485331107,-0.120172604006798,"About right",0.530776910662095,0.349050485331107,0.120172604006798
"About right",33,"Male",14,"Pacific","Slghtly conservative",-16,2178,0.496298079163593,-0.318729976421758,-0.177568102741835,"About right",0.503701920836407,0.318729976421758,0.177568102741835
"About right",50,"Female",38.8,"Pacific","Conservative",1,2179,0.446076871445713,-0.288907270439988,-0.157169601005726,"About right",0.553923128554287,0.288907270439988,0.157169601005726
"Too little",86,"Female",52.6,"Pacific","Slghtly conservative",37,2180,-0.441751372718384,0.574385911565573,-0.132634538847188,"About right",0.441751372718384,0.425614088434427,0.132634538847188
"Too little",31,"Female",99.9,"Pacific","Conservative",-18,2181,-0.532583159519852,0.595285730936238,-0.0627025714163859,"About right",0.532583159519852,0.404714269063762,0.0627025714163859
"Too much",56,"Male",31.2,"Pacific","Extrmly conservative",7,2182,-0.541394015993894,-0.212870102241659,0.754264118235553,"About right",0.541394015993894,0.212870102241659,0.245735881764447
"Too little",29,"Female",51.5,"Pacific","Extremely liberal",-20,2183,-0.342258510772465,0.410895778653527,-0.0686372678810619,"Too little",0.342258510772465,0.589104221346473,0.0686372678810619
"Too little",69,"Male",32,"Pacific","Slightly liberal",20,2184,-0.375427917008739,0.516871788601988,-0.141443871593248,"Too little",0.375427917008739,0.483128211398012,0.141443871593248
"Too little",31,"Female",46.5,"Pacific","Extrmly conservative",-18,2185,-0.681858111111867,0.790728708306642,-0.108870597194775,"About right",0.681858111111867,0.209271291693358,0.108870597194775
"Too much",67,"Male",32,"Pacific","Extrmly conservative",18,2186,-0.512687795695251,-0.217100044633879,0.729787840329131,"About right",0.512687795695251,0.217100044633879,0.270212159670869
"Too little",59,"Female",14,"Pacific","Moderate",10,2187,-0.553463351400006,0.678936241808999,-0.125472890408994,"About right",0.553463351400006,0.321063758191001,0.125472890408994
"Too much",61,"Male",20.5,"Pacific","Liberal",12,2188,-0.327871717111562,-0.543543370883221,0.871415087994784,"Too little",0.327871717111562,0.543543370883221,0.128584912005216
"Too little",56,"Female",28.6,"Pacific","Moderate",7,2189,-0.546880407509815,0.649596500078914,-0.102716092569099,"About right",0.546880407509815,0.350403499921086,0.102716092569099
"Too little",37,"Female",82.5,"Pacific","Slightly liberal",-12,2190,-0.423214514867541,0.458967752889971,-0.0357532380224292,"Too little",0.423214514867541,0.541032247110029,0.0357532380224292
"About right",67,"Male",67.7,"Pacific","Moderate",18,2191,0.587247686217566,-0.482253057742809,-0.104994628474757,"Too little",0.412752313782434,0.482253057742809,0.104994628474757
"About right",61,"Female",24.2,"Pacific","Liberal",12,2192,0.61475432687658,-0.529454989607043,-0.0852993372695367,"Too little",0.38524567312342,0.529454989607043,0.0852993372695367
"About right",42,"Male",26.1,"Pacific","Conservative",-7,2193,0.511512027321093,-0.272058805562804,-0.239453221758289,"About right",0.488487972678907,0.272058805562804,0.239453221758289
"About right",56,"Female",63.7,"Pacific","Moderate",7,2194,0.495741789747378,-0.42894368108531,-0.0667981086620686,"About right",0.504258210252622,0.42894368108531,0.0667981086620686
"About right",59,"Female",24.2,"Pacific","Liberal",10,2195,0.611301413613002,-0.527665451485402,-0.0836359621275992,"Too little",0.388698586386998,0.527665451485402,0.0836359621275992
"About right",68,"Female",84.2,"Pacific","Liberal",19,2196,0.711299053718675,-0.672399166467261,-0.0388998872514136,"Too little",0.288700946281325,0.672399166467261,0.0388998872514136
"About right",62,"Female",52,"Pacific","Liberal",13,2197,0.65530462928696,-0.596588298674933,-0.0587163306120272,"Too little",0.34469537071304,0.596588298674933,0.0587163306120272
"Too little",27,"Female",71.7,"Pacific","Slghtly conservative",-22,2198,-0.529499094779665,0.586020181976859,-0.0565210871971941,"About right",0.529499094779665,0.413979818023141,0.0565210871971941
"Too little",69,"Female",20.7,"Pacific","Extremely liberal",20,2199,-0.312519583440947,0.46342240844875,-0.150902825007803,"Too little",0.312519583440947,0.53657759155125,0.150902825007803
"About right",38,"Female",26.1,"Pacific","Slightly liberal",-11,2200,0.491346820705586,-0.414955643082904,-0.0763911776226824,"About right",0.508653179294414,0.414955643082904,0.0763911776226824
"About right",63,"Male",84.2,"Pacific","Conservative",14,2201,0.580628406622242,-0.424866675765386,-0.155761730856856,"Too little",0.419371593377758,0.424866675765386,0.155761730856856
"About right",81,"Female",41,"Pacific","Conservative",32,2202,0.518088169218617,-0.309632735904286,-0.208455433314331,"About right",0.481911830781383,0.309632735904286,0.208455433314331
"About right",20,"Female",0,"Pacific","Slghtly conservative",-29,2203,0.381502424314212,-0.259621421745709,-0.121881002568504,"About right",0.618497575685788,0.259621421745709,0.121881002568504
"Too little",26,"Female",37.6,"Pacific","Liberal",-23,2204,-0.425161080130628,0.475093880308431,-0.049932800177803,"Too little",0.425161080130628,0.524906119691569,0.049932800177803
"About right",24,"Female",28.6,"Pacific","Slghtly conservative",-25,2205,0.411407464690862,-0.318998531800224,-0.0924089328906383,"About right",0.588592535309138,0.318998531800224,0.0924089328906383
"Too little",35,"Female",62.9,"Pacific","Liberal",-14,2206,-0.36975424406255,0.408157896488681,-0.0384036524261303,"Too little",0.36975424406255,0.591842103511319,0.0384036524261303
"About right",52,"Male",62,"Pacific","Slghtly conservative",3,2207,0.571723907074909,-0.448805993798611,-0.122917913276299,"Too little",0.428276092925091,0.448805993798611,0.122917913276299
"Too little",43,"Female",78.3,"Pacific","Slightly liberal",-6,2208,-0.420480629474757,0.460838528073872,-0.0403578985991152,"Too little",0.420480629474757,0.539161471926128,0.0403578985991152
"About right",68,"Female",31.6,"Pacific","Slghtly conservative",19,2209,0.503458313533213,-0.361452515892234,-0.142005797640978,"About right",0.496541686466787,0.361452515892234,0.142005797640978
"Too little",77,"Male",89.3,"Pacific","Liberal",28,2210,-0.225388635364064,0.281444188550866,-0.0560555531868023,"Too little",0.225388635364064,0.718555811449134,0.0560555531868023
"About right",22,"Male",39.7,"Pacific","Moderate",-27,2211,0.468950360676531,-0.375205013008498,-0.0937453476680329,"About right",0.531049639323469,0.375205013008498,0.0937453476680329
"Too little",58,"Female",88.7,"Pacific","Liberal",9,2212,-0.295619193501966,0.328629794433753,-0.0330106009317862,"Too little",0.295619193501966,0.671370205566247,0.0330106009317862
"Too little",24,"Female",0,"Pacific","Liberal",-25,2213,-0.484001081631674,0.564295638838443,-0.0802945572067684,"About right",0.484001081631674,0.435704361161557,0.0802945572067684
"Too little",23,"Male",10.6,"Pacific","Moderate",-26,2214,-0.555173938185151,0.687965967380161,-0.13279202919501,"About right",0.555173938185151,0.312034032619839,0.13279202919501
"About right",53,"Female",84.2,"Pacific","Extrmly conservative",4,2215,0.385284694466969,-0.292872524358135,-0.0924121701088344,"About right",0.614715305533031,0.292872524358135,0.0924121701088344
"Too much",70,"Male",38.3,"Pacific","Extrmly conservative",21,2216,-0.507459986271077,-0.230312128741156,0.737772115012233,"About right",0.507459986271077,0.230312128741156,0.262227884987767
"Too little",45,"Male",20.7,"Pacific","Moderate",-4,2217,-0.501361105062027,0.649943185051328,-0.148582079989302,"About right",0.501361105062027,0.350056814948672,0.148582079989302
"Too little",72,"Male",20.7,"Pacific","Extremely liberal",23,2218,-0.247884234247814,0.461190978029266,-0.213306743781453,"Too little",0.247884234247814,0.538809021970734,0.213306743781453
"About right",23,"Male",37.6,"Pacific","Slightly liberal",-26,2219,0.545236332184394,-0.461326729311175,-0.083909602873219,"Too little",0.454763667815606,0.461326729311175,0.083909602873219
"About right",19,"Male",14,"Pacific","Slghtly conservative",-30,2220,0.464974947910033,-0.310602096185813,-0.15437285172422,"About right",0.535025052089967,0.310602096185813,0.15437285172422
"Too much",70,"Male",63.1,"Pacific","Moderate",21,2221,-0.412416699737142,-0.472945490751007,0.885362190488149,"Too little",0.412416699737142,0.472945490751007,0.114637809511851
"Too much",53,"Male",28.7,"Pacific","Slightly liberal",4,2222,-0.408964620154146,-0.464393526823633,0.873358146977779,"Too little",0.408964620154146,0.464393526823633,0.126641853022221
"Too much",85,"Male",52.4,"Pacific","Conservative",36,2223,-0.385285080333871,-0.345729765407687,0.731014845741558,"About right",0.385285080333871,0.345729765407687,0.268985154258443
"About right",57,"Female",45.3,"Pacific","Slghtly conservative",8,2224,0.493175147634878,-0.385113828441413,-0.108061319193466,"About right",0.506824852365122,0.385113828441413,0.108061319193466
"About right",62,"Female",31.3,"Pacific","Moderate",13,2225,0.467722633618834,-0.361674440713316,-0.106048192905517,"About right",0.532277366381166,0.361674440713316,0.106048192905517
"About right",64,"Female",24.6,"Pacific","Liberal",15,2226,0.620446921165325,-0.533070538883997,-0.0873763822813281,"Too little",0.379553078834675,0.533070538883997,0.0873763822813281
"Too much",62,"Female",13.3,"Pacific","Moderate",13,2227,-0.547680925284581,-0.321805887688478,0.869486812973059,"About right",0.547680925284581,0.321805887688478,0.130513187026941
"About right",51,"Female",31.1,"Pacific","Extrmly conservative",2,2228,0.356618073603486,-0.197216482641754,-0.159401590961732,"About right",0.643381926396514,0.197216482641754,0.159401590961732
"About right",36,"Female",88.7,"Pacific","Slghtly conservative",-13,2229,0.512303278455278,-0.462302270541314,-0.0500010079139639,"About right",0.487696721544722,0.462302270541314,0.0500010079139639
"About right",20,"Female",0,"Pacific","Extremely liberal",-29,2230,0.577843050635231,-0.453609492446805,-0.124233558188426,"Too little",0.422156949364769,0.453609492446805,0.124233558188426
"About right",26,"Male",13.6,"Pacific","Slightly liberal",-23,2231,0.522867570000546,-0.406189688158112,-0.116677881842434,"About right",0.477132429999454,0.406189688158112,0.116677881842434
"Too little",64,"Male",23,"Pacific","Slghtly conservative",15,2232,-0.429964645813928,0.645925036618619,-0.215960390804691,"About right",0.429964645813928,0.354074963381381,0.215960390804691
"Too little",46,"Female",84.5,"Pacific","Liberal",-3,2233,-0.31876379712032,0.350022244190787,-0.0312584470704668,"Too little",0.31876379712032,0.649977755809213,0.0312584470704668
"Too little",25,"Female",17,"Pacific","Slightly liberal",-24,2234,-0.544594138874172,0.618934817862884,-0.0743406789887125,"About right",0.544594138874172,0.381065182137116,0.0743406789887125
"About right",69,"Male",53.8,"Pacific","Liberal",20,2235,0.721787067216225,-0.63394232975374,-0.0878447374624848,"Too little",0.278212932783775,0.63394232975374,0.0878447374624848
"About right",62,"Female",35.8,"Pacific","Extremely liberal",13,2236,0.690754870664337,-0.574505002614574,-0.116249868049763,"Too little",0.309245129335663,0.574505002614574,0.116249868049763
"About right",65,"Female",13.6,"Pacific","Liberal",16,2237,0.608392933728775,-0.506367869573025,-0.10202506415575,"Too little",0.391607066271225,0.506367869573025,0.10202506415575
"About right",26,"Male",69.3,"Pacific","Slghtly conservative",-23,2238,0.530776891709684,-0.444444684925066,-0.0863322067846178,"About right",0.469223108290316,0.444444684925066,0.0863322067846178
"About right",25,"Male",43,"Pacific","Liberal",-24,2239,0.640322466802909,-0.572947704938787,-0.0673747618641227,"Too little",0.359677533197091,0.572947704938787,0.0673747618641227
"About right",55,"Male",20.7,"Pacific","Slightly liberal",6,2240,0.587244644359377,-0.444824082153507,-0.142420562205871,"Too little",0.412755355640623,0.444824082153507,0.142420562205871
"About right",34,"Male",32,"Pacific","Moderate",-15,2241,0.484833299168646,-0.368261424432222,-0.116571874736424,"About right",0.515166700831354,0.368261424432222,0.116571874736424
"Too little",39,"Female",38.3,"Pacific","Liberal",-10,2242,-0.40233484191791,0.458851522696398,-0.0565166807784881,"Too little",0.40233484191791,0.541148477303602,0.0565166807784881
"Too little",61,"Male",78.3,"Pacific","Extremely liberal",12,2243,-0.215118465585192,0.304293584975214,-0.0891751193900214,"Too little",0.215118465585192,0.695706415024786,0.0891751193900214
"Too little",48,"Male",57.5,"Pacific","Moderate",-1,2244,-0.46044680877137,0.559224272141352,-0.0987774633699825,"About right",0.46044680877137,0.440775727858648,0.0987774633699825
"About right",46,"Female",32.6,"Pacific","Conservative",-3,2245,0.434721418537897,-0.273615862457896,-0.161105556080001,"About right",0.565278581462103,0.273615862457896,0.161105556080001
"Too much",73,"Male",67.7,"Pacific","Conservative",24,2246,-0.408492788572846,-0.385222764171909,0.793715552744755,"About right",0.408492788572846,0.385222764171909,0.206284447255245
"About right",83,"Female",86.1,"Pacific","Slghtly conservative",34,2247,0.59112164646802,-0.506844785198613,-0.0842768612694066,"Too little",0.40887835353198,0.506844785198613,0.0842768612694066
"Too much",56,"Male",45.1,"Pacific","Conservative",7,2248,-0.453830256559438,-0.321174568609394,0.775004825168832,"About right",0.453830256559438,0.321174568609394,0.224995174831168
